 frequency       v(/u_c)         v(/u_c)         v(/u_1)         v(/u_1)         i(vs1)          i(vs1)          v(/e_c)         v(/e_c)        
 5.12861384e+00  6.49785309e-01 -3.95981350e-02  6.49808970e-01 -3.96206030e-02  5.07206130e-02  1.18761716e-01  9.74677963e-01 -5.93972024e-02 
 5.18800039e+00  6.48342621e-01 -5.00410974e-02  6.48381554e-01 -5.00653784e-02  5.50699842e-02  1.50087390e-01  9.72513932e-01 -7.50616461e-02 
 5.24807460e+00  6.46566753e-01 -6.04134208e-02  6.46621218e-01 -6.04400388e-02  6.04192413e-02  1.81200416e-01  9.69850130e-01 -9.06201312e-02 
 5.30884444e+00  6.44462222e-01 -7.07007080e-02  6.44532461e-01 -7.07301987e-02  6.67548039e-02  2.12057590e-01  9.66693333e-01 -1.06051062e-01 
 5.37031796e+00  6.42034355e-01 -8.08889158e-02  6.42120592e-01 -8.09218251e-02  7.40606672e-02  2.42616767e-01  9.63051532e-01 -1.21333374e-01 
 5.43250331e+00  6.39289252e-01 -9.09644098e-02  6.39391691e-01 -9.10012929e-02  8.23184999e-02  2.72837033e-01  9.58933879e-01 -1.36446615e-01 
 5.49540874e+00  6.36233755e-01 -1.00914016e-01  6.36352581e-01 -1.00955436e-01  9.15077559e-02  3.02678855e-01  9.54350633e-01 -1.51371024e-01 
 5.55904257e+00  6.32875400e-01 -1.10725068e-01  6.33010777e-01 -1.10771595e-01  1.01605797e-01  3.32104226e-01  9.49313101e-01 -1.66087602e-01 
 5.62341325e+00  6.29222378e-01 -1.20385451e-01  6.29374451e-01 -1.20437661e-01  1.12588026e-01  3.61076792e-01  9.43833566e-01 -1.80578177e-01 
 5.68852931e+00  6.25283482e-01 -1.29883640e-01  6.25452378e-01 -1.29942114e-01  1.24428028e-01  3.89561975e-01  9.37925223e-01 -1.94825461e-01 
 5.75439937e+00  6.21068066e-01 -1.39208735e-01  6.21253889e-01 -1.39274057e-01  1.37097724e-01  4.17527068e-01  9.31602099e-01 -2.08813103e-01 
 5.82103218e+00  6.16585984e-01 -1.48350490e-01  6.16788820e-01 -1.48423246e-01  1.50567521e-01  4.44941332e-01  9.24878975e-01 -2.22525735e-01 
 5.88843655e+00  6.11847541e-01 -1.57299337e-01  6.12067456e-01 -1.57380116e-01  1.64806475e-01  4.71776061e-01  9.17771311e-01 -2.35949006e-01 
 5.95662144e+00  6.06863439e-01 -1.66046408e-01  6.07100481e-01 -1.66135797e-01  1.79782456e-01  4.98004651e-01  9.10295158e-01 -2.49069612e-01 
 6.02559586e+00  6.01644721e-01 -1.74583547e-01  6.01898918e-01 -1.74682133e-01  1.95462307e-01  5.23602636e-01  9.02467082e-01 -2.61875320e-01 
 6.09536897e+00  5.96202718e-01 -1.82903322e-01  5.96474079e-01 -1.83011693e-01  2.11812014e-01  5.48547725e-01  8.94304078e-01 -2.74354983e-01 
 6.16595002e+00  5.90548992e-01 -1.90999031e-01  5.90837508e-01 -1.91117769e-01  2.28796866e-01  5.72819814e-01  8.85823488e-01 -2.86498547e-01 
 6.23734835e+00  5.84695282e-01 -1.98864702e-01  5.85000928e-01 -1.98994387e-01  2.46381617e-01  5.96400991e-01  8.77042924e-01 -2.98297053e-01 
 6.30957344e+00  5.78653458e-01 -2.06495089e-01  5.78976190e-01 -2.06636296e-01  2.64530640e-01  6.19275524e-01  8.67980187e-01 -3.09742633e-01 
 6.38263486e+00  5.72435462e-01 -2.13885665e-01  5.72775220e-01 -2.14038966e-01  2.83208084e-01  6.41429844e-01  8.58653193e-01 -3.20828498e-01 
